Transaction_ID,Date,Amount,Transaction_Type,Account_Balance,Customer_ID,Merchant_ID,Product_Category
92d5431d-3f94-4b52-8ed5-d991ab632a9a,19-11-2023,648.25,Debit,14268.16,9158169940,9459570,Home
3e61453a-d780-43f9-9eba-76809f351251,08-07-2023,974.64,Debit,12281.05,9335711127,5290360,Sports
68366526-5f58-48bd-a96a-b2da823c90d9,14-05-2023,804.49,Debit,10812.37,4282024043,3976070,Electronics
94fcdc4d-9dd7-4bfb-ba76-501c958cadf0,11-03-2023,411.88,Debit,43844.12,9990249376,8433719,Clothing
28bb1744-6a4f-44f8-811c-df44088ab38c,17-12-2023,778.84,Credit,8608.89,6149087977,6819889,Beauty
f9c2939b-7bb5-4bd7-a283-411a6492ef28,13-05-2023,758.66,UPI,43390.41,4094519769,6312735,Beauty
defd93b7-c7cf-4001-84b3-2f1ccca6bc1d,28-12-2023,188.06,UPI,12464.44,5032917267,8866395,Beauty
652a4d94-8de6-4636-80c8-ef3721ff438a,12-07-2023,480.53,UPI,18785.12,4868396753,7378523,Sports
9c206a09-569c-424b-9f20-61994777a414,27-08-2023,515.35,UPI,32223.5,6159364818,5614018,Electronics
dbe80cda-1d39-47fd-9ba0-b91868cee694,01-10-2023,524.78,Credit,36358.3,7980378344,7301865,Electronics
8d41ce10-4653-4f58-ac92-949e9a5f4c82,28-04-2023,19.95,Debit,13245.62,3090284922,7579588,Sports
e48578f6-0782-4e54-b135-6a6117493e09,08-05-2023,46.72,Debit,31370.78,9699798596,9353511,Sports
d73ecb4e-3e6f-4a65-b92f-dcae0d37e7d0,19-08-2023,352.54,Debit,42771.61,7382355074,3610418,Home
adc9468a-1e45-4209-bf68-55545fabb6d6,21-01-2023,485.97,Debit,14809.82,6098863134,3702876,Home
c1668e0a-4b5d-4c35-871d-6427ec105d0d,06-04-2023,907.76,Credit,19186.19,7918732274,6158919,Sports
a42b5f70-95d2-4e3e-993e-911c4b0c3038,21-12-2023,536.98,Debit,16302.86,2349261517,3909732,Clothing
703b2391-30c4-4c52-8025-085aad8e5cb3,20-08-2023,90.46,Debit,32453.05,8520474488,7257171,Electronics
ab168e6a-beea-439f-97e0-43c6ace3ed8a,26-03-2023,592.42,UPI,11339.34,1506156953,7312533,Clothing
466bdcb7-7453-465f-9d25-af1f6804f6b9,20-08-2023,197.42,Debit,19107.13,6944607653,5964139,Electronics
9bb39ba6-ff7c-472c-9ebc-77969257f017,17-11-2023,947.4,Debit,3894.74,5363464947,1630747,Clothing
b10af052-d999-4a1e-b44f-3051926bd64b,29-01-2023,562.82,Debit,1293.57,3508465989,4229937,Electronics
5974f99c-ce18-483c-a7e2-887c4aac5aed,23-09-2023,59.4,Credit,30752.2,7181702141,8360859,Clothing
713496be-08af-45b0-86ac-518a1ede356a,18-10-2023,736.23,UPI,38159.84,3304529523,5080174,Beauty
35d3323e-5ee7-4812-a790-e6ee32599a50,24-01-2023,996.91,Debit,43393.18,4803841175,2407018,Beauty
93b5bfc0-4d66-4ded-b0f7-6fb08d355fda,30-01-2023,118.3,Credit,13462.23,2148536813,9203048,Electronics
15b2540d-424e-4473-88ce-2350e66b10d8,23-03-2023,826.87,Debit,16248.34,3950729638,2812747,Electronics
a5eda300-1aca-4678-9a8d-1d9a24efd02d,30-10-2023,278.31,Credit,41454.48,5425230162,2285660,Clothing
7ce5baca-36bf-42bc-ba11-2ad806800945,24-07-2023,662.3,UPI,17077.88,5174842689,1394771,Home
cc870967-160e-4ffe-9836-d6eaf8f239e6,08-07-2023,117.99,Debit,42925.17,8423346715,6331379,Electronics
27d1d4e5-3b78-4f85-91ac-8bde6720be5b,23-10-2023,45.51,Debit,14996.91,3004196434,3582333,Beauty
137e4ae9-b41c-4ddf-8e58-2e956f9336e0,15-11-2023,997.74,Credit,17841.65,1905158754,4898015,Home
62c44bff-b66d-4b9b-870d-53f4ee7fb15b,11-02-2023,861.71,Debit,47883.25,8034817692,4690666,Beauty
cedf35c1-59ba-4229-8087-43a80ef1bf5f,05-06-2023,969.58,UPI,6492.16,7964968680,3364478,Clothing
d881ef39-e0df-46ea-b1ae-d9e692e843e9,21-04-2023,929.38,UPI,2884.14,8374855569,4957280,Clothing
e3dac9e0-9a53-4fa9-ac50-6b3730ef808e,13-03-2023,80,Debit,30454.78,2300218004,4034225,Sports
ff09b85e-163f-4eff-a044-a660093ea921,15-09-2023,777.1,Credit,29561.05,5443398788,9849479,Sports
6e54f0f2-289f-4153-b300-ae2e6b6ccebf,21-12-2023,781.77,UPI,42998.63,1478130767,6826673,Sports
614baaea-847a-4520-951c-2821dc0a62a5,03-02-2023,810.16,Credit,41179.83,6428600704,3502572,Clothing
c673cf0e-af26-43b4-a01f-59c4c8ae6b92,23-04-2023,888.21,UPI,10592.76,7746567475,8746325,Beauty
4c4d55ae-39b0-4cd3-9ed5-76e62bb8f562,17-07-2023,834.27,Credit,40236.2,1232645355,4029126,Sports
76c0c75f-6552-4ce2-a175-25cc2f8226d7,17-05-2023,915.67,Debit,21111.04,6436876769,8392829,Clothing
aea55ebb-49b1-4af1-afa4-f828899fb22d,25-09-2023,49.34,Debit,5446.47,6023501767,1645661,Clothing
8e95f8ae-c5c3-453d-a2c3-226237369ab5,05-08-2023,205.2,Credit,18953.67,4092201326,3701673,Clothing
55583f52-18b6-4773-8d4c-34b5401ae621,12-06-2023,653.1,UPI,18289.06,8668322762,1329349,Clothing
1fc0da1a-2ad1-4322-bcec-6366c6e964d5,02-06-2023,633.85,UPI,30677.12,5255700498,1203543,Clothing
ae1795a7-d0f8-4a1b-a89c-5674723ad1bb,12-02-2023,884.07,UPI,23634.33,8184783551,4502807,Beauty
4a3edaa9-f3f2-491d-ad24-ece9adb21481,14-09-2023,250.23,Debit,43141.78,6055339138,9639732,Sports
87039cc9-4250-4cdf-a997-3eaf95ff92ea,25-09-2023,609.89,Debit,42105.66,3003375392,5500208,Clothing
c7435b92-bc2a-4eb9-9ea3-9915782c1507,12-09-2023,968.6,Debit,2807.18,9156387397,6859983,Home
ad44faa5-0906-4b1c-bad4-67f152ae357c,04-03-2023,600.25,Debit,9279.86,7186759047,4990693,Clothing
30bd07f6-8c08-4af5-92e5-fb5541d0bd03,31-10-2023,240.59,Debit,19290.51,3813523466,8154870,Sports
6aecd27a-83fd-432e-aca6-daff16125a9c,26-03-2023,312.22,UPI,38767.72,1638478581,9192087,Sports
69082c6c-bde9-4ca4-a8e5-62042f9b8c66,01-08-2023,68.33,Debit,15910.02,1713091952,2491401,Electronics
6ba4d234-ec33-4c4f-a6a5-6c1c2a0d84db,04-08-2023,962.19,Credit,41865.41,9396399160,8118502,Home
38e7bbc7-2ce2-4fa2-a16a-16977502d801,23-10-2023,193.02,UPI,38042.22,4567939689,1565686,Home
ea53652c-20f3-4268-8665-d76d2bcf874d,10-06-2023,419.59,UPI,48773.32,7175563654,8997355,Home
548c7ffd-30cf-4449-b03f-1b8226190227,28-11-2023,331.55,Debit,48004.65,4394610523,8619166,Beauty
94e335ac-69e0-4551-8278-07b72c761cfa,11-01-2023,365.57,UPI,3095.86,7465341234,9239267,Clothing
053b3f14-456a-4e9a-abde-d2f265a36407,23-05-2023,124.94,Debit,17583.38,7597064637,5470564,Electronics
a83a7af4-d06d-4ca3-b1d1-fd29206df392,20-02-2023,222.14,UPI,18374.69,1342827084,9411461,Beauty
ecec34b3-5818-418a-8ef0-d6f784ffc7b8,21-11-2023,349.44,UPI,19208.87,1982164970,1612057,Clothing
a83c78e8-6f01-4712-80a0-d55df84ceb7c,08-08-2023,395.24,Debit,22141.82,8431978708,5435556,Sports
0aa0aebc-8fac-4dd9-8bbe-3eaae9074c9c,15-04-2023,871.87,UPI,22625.93,4218391487,1441541,Electronics
4c87df68-c191-4c27-b47d-00747873a3f3,10-05-2023,878.56,UPI,4827.42,8839403150,4966940,Home
392a3964-00fc-4e30-bfc1-a2d2634bbc52,02-09-2023,568.36,UPI,25419.2,4148453024,7386281,Clothing
360f622d-6639-458b-ad9b-8a04d07804e8,25-05-2023,545.76,Credit,29785.56,8639328683,1550243,Home
dfd8b9d6-6179-4ae5-8f32-ff972790f3dc,19-05-2023,373.5,UPI,34449.6,3885275617,6321564,Sports
31ea00ca-1c8c-4c7c-960c-8ef282c1d02b,26-10-2023,298.79,Debit,48125.52,3356227071,9403080,Sports
8705f161-b019-4039-a185-7e88b9d9a374,20-05-2023,591.69,Debit,11342.27,6453994884,1552285,Home
24c2831e-bf9f-4dcd-9826-d8d4f3d8d355,26-06-2023,250.08,UPI,2480.81,8414725109,4410988,Beauty
257fa172-5009-490e-9272-172d495a21ff,14-04-2023,650.77,Credit,15680.69,8630696963,8290079,Beauty
b5176662-a7dc-415d-b771-82d0cea7048d,27-03-2023,496.38,Debit,32330.05,7443142780,5016202,Clothing
721c8554-89ba-4e98-aa04-ed8e03326ee8,14-02-2023,823.04,UPI,9398.25,2267366120,4295788,Clothing
8c01464d-aeb2-4f2f-9bba-c03a3518134f,05-06-2023,701.3,UPI,4574.82,1138223827,6913548,Home
26ac31ea-61af-43db-8f5b-59af77b8168d,05-07-2023,65.03,UPI,11155.49,7582440093,2908269,Home
a9b19cce-8077-45ce-8606-3d89aab61976,06-06-2023,633.35,UPI,37121.17,6021115608,9338828,Beauty
c6614dac-6236-4dcc-a97e-5b8928e2a783,06-07-2023,725.4,UPI,3842.03,1539093750,5941767,Clothing
3bff1f0c-d8f5-4170-b173-14a584244b38,26-03-2023,793.64,Debit,31523.9,1812280659,4900673,Beauty
862c0781-b1ea-4f75-8a32-e53b8e55fe35,15-12-2023,902.26,Credit,43767.6,6832315311,1765538,Sports
3c9222d6-5cca-4efd-9e3e-f44d226b054a,05-08-2023,656.75,UPI,16631.43,8465516106,9419674,Home
f40a1afd-2084-4bd8-9fe2-172e8b53a7b8,26-04-2023,954.34,Debit,48024.58,5000159239,1855370,Clothing
73c1faf7-aba2-4547-a4ff-58ec2e1a8394,02-11-2023,627.53,Debit,39902.89,5451141106,2429479,Beauty
f79cd942-35c3-4f10-9141-12f0a7cc238a,23-02-2023,680.84,Credit,44882.95,6602959382,1651644,Home
2afcd205-0350-4711-a14a-4fd1eee63807,14-12-2023,802.84,Debit,32451.11,8569309413,2256762,Electronics
dd3f9768-ac10-4617-9843-3f505b8c6b46,17-01-2023,328.67,Debit,19443.25,6099678832,5749597,Electronics
f945d302-31db-4f46-adfb-021f016a3c34,28-07-2023,845.74,Credit,5588.27,3793770415,4470815,Electronics
d5f534dd-3562-46c2-b121-ea6c2e48d5da,01-11-2023,649.74,Debit,20534.64,3991558260,6307347,Clothing
60bf85c4-e1a7-45e9-aa78-70205a43a192,09-05-2023,865.11,Debit,18454.18,2337772300,9652817,Clothing
1972a800-49db-4dd2-b94e-68207ed2fc56,21-06-2023,330.62,Debit,11045.22,9494427969,8108380,Sports
326a434c-3e1b-42b0-9a46-f1c06b219316,05-01-2023,164.39,Debit,23656.95,6209627369,6039967,Sports
70e465b7-a12f-47ba-8501-c9c5ae02add7,27-01-2023,927.77,Debit,42825.99,3770590650,6217094,Sports
84a2f744-699f-4f4a-af1a-ab22e82dd80e,17-11-2023,631.08,Credit,13144.94,5427932030,2231145,Home
e25812a7-6d4f-4a58-bf0b-49da60665dde,01-09-2023,353.6,UPI,9975.88,9283553339,6012874,Sports
4d964d55-8488-4423-a2f4-8d21e92f5385,02-09-2023,791.15,Credit,4765.58,6747358303,8171714,Sports
1008e401-b8ba-42f0-94b0-46cbd1385fbc,01-07-2023,597.75,Debit,3113.98,8049086389,4583460,Sports
9d2abc59-8d4a-4cac-bbc0-16da1fadac81,11-11-2023,290.72,Credit,14099.61,9328577977,4847843,Electronics
81986e45-2c63-4a94-9f80-6fc6692b956e,06-06-2023,958.99,UPI,25125.81,7319635436,5006293,Home
1bded90a-c67e-45a4-8f78-a68cb923c5d1,08-01-2023,925.24,Debit,5137.8,1391558257,8439067,Electronics
62fe00ef-1ed2-4bce-b2f6-c5ce943cd35b,11-08-2023,460.06,Debit,18012.22,1700706291,5244135,Home
cddd8a32-cb92-4c8b-93d5-688cca95cb45,25-01-2023,550.99,Debit,9323.14,9592675369,5737656,Clothing
1947acfd-3c04-4ea3-9795-8b322ac77820,08-12-2023,368.99,UPI,48892.5,6734538469,9429471,Home
7ca2b8b4-f181-4cfc-a22b-9767e8dbac5e,27-10-2023,876.67,UPI,48096.11,2998904379,1318063,Sports
e1172a1e-6d90-4d17-9781-3ab2fa1edfdc,06-08-2023,863.55,UPI,7975.28,2963273271,9204744,Beauty
c8871cef-59ae-49c4-aa1b-2e30547c4cd3,15-08-2023,885.67,Credit,31921.38,7811720912,1605269,Electronics
7a14a0b3-ee2e-4618-9e73-13d442ff0965,04-12-2023,785.77,Debit,15039.44,2187674804,5528838,Sports
6a50940f-dd01-4293-8433-b3bc09bb8fce,17-05-2023,853.44,Debit,28206.18,6149995523,4146857,Clothing
143b17ee-7fe4-46fa-9281-e0ad6dca4223,21-04-2023,893.63,Credit,29332.3,2992046914,8751473,Clothing
f41f7b53-3e78-4964-96dd-df5667298324,07-04-2023,534.57,Debit,16365.03,2231361621,8470862,Electronics
97ae8b32-da82-4b53-a96c-8cf178ff1d64,15-04-2023,978.6,UPI,27731.12,6365019214,4723384,Electronics
5a1c3917-cfcc-4971-87f2-499001c9dfd0,19-01-2023,306.72,UPI,41175.61,4215369356,6238214,Beauty
aecf0892-e15f-4b5c-9bbe-9a6ac96b06fa,11-09-2023,456.61,UPI,23170.38,6330933222,5872582,Home
61b57795-f6b0-4b05-bfd2-82b2e42762c3,15-09-2023,575.47,Credit,37764.8,7288458874,7781204,Electronics
2464ff62-ead0-47cf-bb7a-20ba2026f134,03-02-2023,39.19,Debit,32676.43,2221735347,9591893,Sports
28d10583-b3ad-42db-bbc7-4cb4b4aa2d29,20-07-2023,592.2,Debit,2129.83,6573590512,7419119,Clothing
1e3e98d7-7b1f-4b9a-b62c-69d094f2c40b,30-07-2023,264.69,Debit,8776.78,7004956975,4684351,Sports
61149a4d-1432-4815-9125-fdcc035eb643,03-04-2023,903.16,Credit,40239.13,2394640702,7416286,Beauty
06d59ee6-0413-47d4-9be4-7137329109a9,06-03-2023,338.64,Credit,10317.91,9915546613,3671674,Home
0ccf70a1-e1a4-4c31-af9a-adaed71a6acc,13-04-2023,17.93,UPI,23559.13,7485218226,7042974,Beauty
b48c1256-ec11-4050-a2a9-e45d4ccfa766,07-02-2023,756.37,Debit,24801.77,8850960483,8813906,Beauty
e3f17421-ffb5-40f2-afa8-ffa19cccd70f,17-02-2023,100.82,UPI,12384.56,8080989966,6531121,Sports
cd2da31b-f1f0-4ddd-a35b-a6aac1792e70,25-04-2023,92.18,Credit,26781.68,5659650017,3977897,Clothing
0788c89e-ec86-4eb1-88ae-e0810002cfad,28-05-2023,849.38,UPI,47217.96,2642809877,8046046,Beauty
021db434-2df8-4d34-add9-95217ccc1077,05-02-2023,283.19,Debit,18752.16,3931391047,9181953,Sports
9a58953a-c127-4bf2-8055-fc2c5ebbe34d,19-08-2023,537.49,Debit,32577.1,7945721865,4138181,Clothing
c76592e5-4aee-4756-a073-78fa98e838e4,29-06-2023,889.56,Credit,21789.51,1318569929,1963666,Electronics
af35bea4-82c1-4519-b2c7-5b08d2ec5c23,26-02-2023,730.62,UPI,13679.6,1764038387,9252432,Home
40848842-0617-40d7-a737-932a413321cb,11-02-2023,921.03,Debit,37533.86,1754863587,9912419,Electronics
a62b4346-5f0d-4d45-ad5c-7e8dc33a95fe,27-01-2023,744.5,UPI,36319.59,5593033709,3393370,Sports
715481e3-1020-4223-9cbf-a4b3e2e4ee20,20-08-2023,759.6,Credit,39753.21,4662169369,4354799,Beauty
4cb0a8db-4b2a-43cb-853e-496480ea898e,15-06-2023,710.11,Credit,9611.92,6647849163,4734076,Clothing
faaa4f41-f0e0-406e-9bb2-dc3d366cc9d6,24-09-2023,738.35,UPI,47931.34,8613947449,9278517,Beauty
4539389e-2d12-4a38-830b-8958dadcfb74,08-05-2023,69.44,Debit,18113.7,9230652825,5107239,Clothing
2d43c6c1-bf9b-4aa6-b700-5f9d02569095,29-08-2023,998.63,Credit,47903.59,1590806297,5642472,Electronics
9e646f9d-a195-4bc6-9b56-01a51f7878a2,18-05-2023,324.19,UPI,7523.44,2200112144,9207523,Electronics
4bae77f5-2e3d-4676-adef-529fcf068fc0,31-08-2023,727.06,UPI,41975.14,6578738948,7278107,Clothing
2935dce8-98a8-4d8d-a4b3-ffb6c7c1da15,24-05-2023,815.88,Credit,14875.32,2800042112,9987238,Sports
232b3944-009f-497f-a683-00d1b589f8ce,16-10-2023,936.86,Credit,2878.03,9385301512,6232195,Beauty
fbe424fb-5acc-4644-90aa-0f531d2c5fd8,28-05-2023,361.58,Debit,43803.89,3978101791,1642245,Electronics
eac2e9b8-ec0b-48ea-bbd9-e30787fbc631,23-09-2023,275.8,UPI,13703.52,5254547147,9260681,Beauty
77cbfae8-1fcb-48a5-b524-f63c70775fda,04-06-2023,933.98,Debit,37368.92,7632526837,1277988,Sports
abc9e779-9ca9-4979-89a0-fd7dc4fa214d,02-02-2023,482.42,Debit,44328.13,4472477539,7318667,Home
6f7dc211-d380-4140-8d62-3e85c6e15714,03-04-2023,91.57,Credit,25016.67,5361649374,7940612,Electronics
c03443ad-c4b7-4d4b-95f3-f31754c27621,20-05-2023,18.08,Debit,34484.95,9045777817,3280555,Clothing
a8b82187-240a-4ad7-8d7f-6a18102567b7,28-12-2023,993.68,Debit,35071.66,2023487781,1413979,Home
92e91c47-6115-4c9e-a241-f386225c8877,23-06-2023,591.26,Debit,30349.25,9679663926,1698451,Sports
a3bbec4f-da22-4e04-846c-ecebd5c770e0,17-04-2023,890.4,Credit,13255.99,6292023982,2174422,Home
58ede7de-0c58-4625-ae15-27250a5ad54c,20-03-2023,349.45,UPI,41163.62,2571372690,4015363,Beauty
152633cf-7bb9-4735-90ec-15ee485207c6,10-12-2023,951.15,UPI,1206.69,3861222886,5336135,Clothing
bcfc71d7-c020-4897-914a-71f3b2401e40,13-04-2023,555.82,UPI,39363.66,4657904672,7278456,Sports
dc2991ff-ecb2-4fe1-bd8c-98aff58b4a10,19-02-2023,321.16,UPI,10305.58,1397105128,6409538,Clothing
fb2863e0-ed2e-44b3-a87b-8276e6eed441,04-09-2023,988.34,Credit,24039.74,7055407330,1999972,Sports
a304c0f7-dc2e-4564-861c-ed69655dfcc5,21-07-2023,444.04,UPI,27569.81,7820600415,1671698,Home
fd6b8728-c343-4004-b054-bad0c92e8793,11-01-2023,373.42,Credit,45589.91,6384609179,7482224,Sports
1086db26-0f87-4017-878e-f81d574b75fb,16-02-2023,743.43,Debit,46921.17,5242570257,9168766,Electronics
cd9b26c7-780f-49dd-89f9-6fd9d97ecb41,22-08-2023,986.87,UPI,46856.71,4795010223,5562839,Electronics
b9690b6a-6d5d-49b9-aac7-ebd9ffc8b06f,10-08-2023,697.65,Debit,6795.01,7586505244,6640403,Electronics
55888174-8426-493b-b9ba-217d049ecece,02-01-2023,49.98,Credit,13707.82,5779705042,8086724,Home
def030e2-9822-42c0-b349-2de4ffa09760,11-08-2023,198.22,UPI,27519.31,5404716050,2812620,Sports
337978f1-f223-4251-a01a-8b607b04c079,09-02-2023,907.42,UPI,28577.32,1383986774,7738908,Home
5d2619ce-8b62-4415-8ccb-33ca794ed26d,08-08-2023,538.49,Credit,26233.06,7991883485,2143971,Beauty
23354b40-aa24-4189-9db5-95d06ca73eb4,29-12-2023,806.62,UPI,22885.75,5398554427,2022724,Beauty
a0bced91-ca84-48cc-8fff-86c07369b067,17-05-2023,260.1,UPI,11239.47,7731926162,2487128,Electronics
552a55b5-0f34-4a20-b0d4-9adaf9c1a372,28-07-2023,616.86,Debit,45740.92,2485631796,2359053,Electronics
418c6ded-8668-432f-929f-58e670039312,04-07-2023,569.03,Credit,2087.14,9036972761,5268109,Clothing
df24dc54-c8b9-4b9b-ac91-29e2a1113b35,18-09-2023,705.1,Credit,22999.53,9988396550,7162609,Home
f3afc130-ab31-4361-a87a-76e6a1dd3d59,26-12-2023,378.52,UPI,49942.2,1627505158,5665948,Beauty
493f8675-a0a6-45f2-be76-e525ecd10fc1,15-03-2023,862.22,Debit,34805.69,5950556411,5601079,Beauty
f1cc019e-1ce6-457d-b76e-1bd836b0e887,28-09-2023,406.87,UPI,23036.33,9046539138,6876526,Home
94aad196-f7c8-405d-8241-aa0d2495eab2,07-06-2023,802.68,Credit,11947.1,4346533045,8409097,Electronics
8ac4d067-4af8-4493-83f4-2813b8ed2287,09-07-2023,920.98,Credit,5426.74,5762872353,1472043,Beauty
0e2976bc-46c4-4d8b-98e1-92f51bf438ae,27-10-2023,804.86,UPI,39516.13,3701544445,2554435,Clothing
265c42ca-4ea1-4ce9-86d9-02d427b2535c,02-06-2023,86.01,UPI,36189.25,1790756149,5804704,Home
e10064a4-d973-4a8b-a1d5-8bbd65a5a348,28-06-2023,33.69,UPI,11449.75,5956895770,9720475,Sports
9e3f529d-b086-4ffe-84ab-7d5c7d46475f,31-03-2023,178.87,Debit,42260.61,7638505434,2766354,Clothing
90ea5475-896d-43fd-8180-c8932552d89c,09-08-2023,401.28,Credit,18861.23,2754587197,1928958,Sports
b47d31a0-2408-4823-b919-8c69fbdcdbe2,29-10-2023,506.26,Credit,27445.75,2000241679,5855818,Beauty
38345327-0c2c-4240-b8f1-0713a560fbeb,20-05-2023,43.76,Credit,44259.12,3412626494,9430093,Electronics
5b4b2727-a89e-475a-a104-4dfc14d8eb78,16-08-2023,340.01,Credit,35185.32,8291647082,6714359,Beauty
4e5a972f-bdf0-46b2-8abf-db749997ab1d,05-02-2023,768.8,Credit,23774.79,4597569435,2394516,Sports
c0cbf45c-c294-48b9-b51d-0a8002673929,06-04-2023,667.66,Debit,45456.48,2484227449,2240230,Home
59e36406-9a7b-461b-a2bc-51df4b651fe4,10-10-2023,364.08,UPI,40950.13,2759223971,1193227,Electronics
bafef5f3-204b-4754-a55b-8cb95af4b3e7,11-11-2023,31.73,Credit,31672.46,8379331776,7023868,Sports
e1182d44-5d00-40ff-ba2a-c7314d6cef81,13-10-2023,917.22,Debit,30355.9,1242100049,3714831,Electronics
97db67de-ec76-4ff7-b041-b48736c18826,22-05-2023,76.35,Debit,17413.21,3412895517,1237939,Electronics
65dba572-6194-4395-83a4-8489b27a9a64,05-08-2023,433.53,UPI,47982.53,1656027830,7170987,Sports
d74a1950-384d-40d9-a126-76a30506699c,29-12-2023,784.83,Credit,9656.04,6586430311,4542256,Clothing
9911211e-821c-4942-a07f-5218496144b5,15-02-2023,543.15,Credit,25026.82,3500211313,4742872,Clothing
2c38e889-e5c6-4b11-a64e-4ad468c565c9,31-07-2023,426.7,Credit,22297.19,3662885542,5661273,Electronics
e213fa44-f424-464e-ac6e-a1a4e6edea2e,19-05-2023,659.4,Credit,44860.18,3351710657,2233857,Sports
7ffad392-270a-423f-ba99-6c5242b1a457,03-01-2023,763.12,Credit,26787.89,7832707092,8178131,Clothing
91f8f296-977c-4cc2-b674-4c039e83aac1,20-04-2023,829.02,UPI,37725.31,1356959509,1957546,Beauty
05db8991-0df2-4a03-83b7-40e6b15842e9,28-01-2023,298.33,Debit,1936.96,6308050656,3489089,Home
f8e2b5d3-2a27-48cf-b727-e183cf7bba3a,03-08-2023,129.11,Debit,41685.02,3946089000,5880375,Beauty
7569989b-e1a3-42bc-bb1d-9ab5ae556cda,30-04-2023,779.75,Credit,29104.69,9588226087,9168920,Clothing
24453408-633a-46f9-abb7-1b0cf0bc5746,17-11-2023,17.68,Debit,46217.03,6164142756,1615621,Clothing
3c7d2335-92bf-4490-a7c2-366fb4b04ae9,29-09-2023,959.84,Debit,31810.34,4377613270,9984143,Beauty
32b254e9-377a-4495-b846-59e168b7b039,07-03-2023,697.35,Credit,49350.02,8800524229,7816361,Clothing
6179bcaf-44a2-42c7-af38-280b3e592724,15-02-2023,949.75,UPI,35425.58,8153113028,8376064,Beauty
31fd779b-d256-4866-a196-b653c269e9ed,31-08-2023,861.01,Debit,27085.31,3963885784,6177309,Sports
a2590655-3185-4426-837d-f98ff42a3e24,28-05-2023,682.02,Debit,49238.06,1400664583,3652843,Electronics
2f99fe48-e1bf-48ee-9a7a-a2ad3180b29a,16-11-2023,980.19,Credit,7947.23,8468393795,1716346,Sports
4115dc96-aa0b-4612-a489-ab08d037310f,11-08-2023,796.12,Credit,8424.7,5348232947,3225056,Clothing
baaf6ca3-e8be-4b18-989e-a5cbac116965,12-05-2023,165.96,Debit,37236.3,7398663580,2728365,Home
e91569b4-c099-4c42-9883-c0567ede2e0d,09-04-2023,808.97,Debit,13696.42,5785862698,8806808,Clothing
f80abd05-478c-4182-949a-8effed4f29e5,04-02-2023,430.18,UPI,21250.74,9822536647,7834330,Clothing
e4852081-d680-4636-8e19-1a9a74d8869f,10-05-2023,286.83,Credit,9365.37,6542366618,9497515,Sports
12ec21e6-c0b5-4b06-ab45-fe6d3fb37153,10-04-2023,727.05,UPI,12434.84,6088246483,5389130,Sports
c705d3d4-bd21-4601-a894-bd094d63f80c,20-01-2023,206.12,Credit,27954.28,4163756039,4849131,Clothing
9bec992c-624e-4d90-ab02-c6a8d1ad78b1,05-12-2023,475.13,UPI,29813.55,5314282951,4346550,Clothing
f567cb91-48fd-458d-a775-2d8d20a43d76,09-04-2023,768.28,Debit,22952.42,7069428854,1743598,Beauty
0ccda877-b1c0-4e4d-8e97-20dd18b13626,17-08-2023,73.61,Credit,32578.44,1271973117,4961575,Clothing
c9907423-78a2-4f05-95f5-facc45e76590,13-12-2023,154.59,Debit,23794.02,6263401345,2351237,Clothing
0d80e216-80d7-48e4-a414-697f068fb6d1,30-12-2023,588.67,UPI,23505.19,9083747712,5747867,Electronics
d7eba783-b683-44a3-a2a6-3b4d74aee7b3,02-06-2023,463.75,Credit,32265.21,9156077160,7060226,Beauty
aa678d24-c8ea-4dc3-a7a7-aa3645caac24,11-09-2023,509.74,Debit,30918.4,3380256823,4690666,Clothing
963d554e-007a-48c2-9e16-6a3dd4fd0823,14-12-2023,234.79,UPI,27102.09,5087259494,8872113,Sports
2468f36c-7ab0-47d2-b307-5135b3eb0ddd,17-07-2023,204.45,Debit,38404.76,8790267747,2545637,Home
928cb351-5beb-4843-8188-689db01d9dd5,09-09-2023,69.19,UPI,31523.69,2400548498,5418638,Sports
440b0896-98f2-480a-a7c8-00f486f71102,23-02-2023,677.15,Credit,21209.19,6921760967,5544646,Beauty
91decf24-a09c-4abd-ab33-0bf8f6c0d1f3,05-05-2023,454.82,Debit,30364.51,7563312638,4296790,Beauty
27087569-7e9e-4847-94da-b3d021cdea9f,03-09-2023,569.94,Debit,28376.26,7584487660,4976167,Home
edff66ed-112b-4059-95b6-b4abe5cb3349,21-11-2023,238.47,Credit,12832.27,9340305416,7263732,Beauty
12322368-bea1-472a-a96c-071f53cfb230,14-08-2023,534.89,UPI,43057.08,1671353649,2991561,Clothing
9d3387b5-6ecd-4fdd-a8a3-b49992b3d6ca,13-09-2023,45.98,Credit,26953.6,2373266675,8639977,Clothing
dd89388e-b52c-432a-a187-0270185ad238,28-10-2023,188.27,Credit,18987.95,1421916666,6068655,Sports
33be2c77-7f28-41ae-ac00-e442b39ea462,23-10-2023,300.54,Debit,36144.68,1040620162,7754234,Clothing
53424401-db86-43a8-865f-7e62ab6c7818,10-08-2023,289.56,Credit,23222.78,7900451452,8275257,Sports
f452b21f-2156-4d66-aa85-b90978871821,12-02-2023,901.46,Debit,8761.97,2580782362,6222717,Clothing
71bfb730-ceef-4a98-aebd-cdf75599586c,04-05-2023,640.22,Credit,29867.66,2588443207,8380743,Beauty
5ce65ad3-6980-4828-96c2-366328d7efd0,21-08-2023,811.85,Debit,25474.61,9489523211,8036544,Sports
